"File","Line","ClassFunction","GrannyTypeOrSymbol","Purpose","Category","MigrationD1X","ReferenceKind","Source"
"tests/AssetRuntime/ConsumerTest.cpp","222","FixtureProvider::main","CGrannyMotion","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","CGrannyMotion motion;"
"tests/AssetRuntime/ConsumerTest.cpp","224","FixtureProvider::main","CGrannyModelInstance","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","legacy wrapper","CGrannyModelInstance actor;"
"tests/AssetRuntime/GrannyParityTest.cpp","2","file scope","Granny;GrannyAssetProvider","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","include","#include ""AssetRuntime/Granny/GrannyAssetProvider.h"""
"tests/AssetRuntime/GrannyParityTest.cpp","3","file scope","Granny;GrannyInterop","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","include","#include ""AssetRuntime/Granny/GrannyInterop.h"""
"tests/AssetRuntime/GrannyParityTest.cpp","4","file scope","Granny","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","include","#include ""AssetRuntime/Granny/Native.h"""
"tests/AssetRuntime/GrannyParityTest.cpp","31","NativeFile","granny_file","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_file* file{};"
"tests/AssetRuntime/GrannyParityTest.cpp","32","NativeFile","granny_file_info","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_file_info* info{};"
"tests/AssetRuntime/GrannyParityTest.cpp","35","NativeFile","GrannyReadEntireFile","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","file = GrannyReadEntireFile(path.string().c_str());"
"tests/AssetRuntime/GrannyParityTest.cpp","37","NativeFile","GrannyGetFileInfo","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","info = GrannyGetFileInfo(file);"
"tests/AssetRuntime/GrannyParityTest.cpp","40","NativeFile","GrannyFreeFile","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","~NativeFile() { if (file) GrannyFreeFile(file); }"
"tests/AssetRuntime/GrannyParityTest.cpp","44","NativeFile::TwoSided","granny_material","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","static bool TwoSided(const granny_material* material)"
"tests/AssetRuntime/GrannyParityTest.cpp","47","NativeFile::TwoSided","granny_int32","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_int32 value = 0;"
"tests/AssetRuntime/GrannyParityTest.cpp","48","NativeFile::TwoSided","granny_data_type_definition;GrannyEndMember;GrannyInt32Member","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_data_type_definition field[] = {{GrannyInt32Member, ""Two-sided""}, {GrannyEndMember}};"
"tests/AssetRuntime/GrannyParityTest.cpp","49","NativeFile::TwoSided","granny_variant","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_variant result{};"
"tests/AssetRuntime/GrannyParityTest.cpp","50","NativeFile::TwoSided","GrannyFindMatchingMember","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","if (GrannyFindMatchingMember(material->ExtendedData.Type, material->ExtendedData.Object, ""Two-sided"", &result) && result.Type)"
"tests/AssetRuntime/GrannyParityTest.cpp","51","NativeFile::TwoSided","GrannyConvertSingleObject","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyConvertSingleObject(result.Type, result.Object, field, &value, nullptr);"
"tests/AssetRuntime/GrannyParityTest.cpp","54","NativeFile::MaterialParity","granny_material","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","static void MaterialParity(const MaterialAsset& actual, granny_material* original)"
"tests/AssetRuntime/GrannyParityTest.cpp","56","NativeFile::MaterialParity","granny_texture","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_texture* diffuse = nullptr;"
"tests/AssetRuntime/GrannyParityTest.cpp","57","NativeFile::MaterialParity","granny_texture","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_texture* opacity = nullptr;"
"tests/AssetRuntime/GrannyParityTest.cpp","60","NativeFile::MaterialParity","GrannyDiffuseColorTexture;GrannyGetMaterialTextureByType","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","diffuse = GrannyGetMaterialTextureByType(original->Maps[0].Material, GrannyDiffuseColorTexture);"
"tests/AssetRuntime/GrannyParityTest.cpp","61","NativeFile::MaterialParity","GrannyDiffuseColorTexture;GrannyGetMaterialTextureByType","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","opacity = GrannyGetMaterialTextureByType(original->Maps[1].Material, GrannyDiffuseColorTexture);"
"tests/AssetRuntime/GrannyParityTest.cpp","63","NativeFile::MaterialParity","GrannyDiffuseColorTexture;GrannyGetMaterialTextureByType","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","diffuse = GrannyGetMaterialTextureByType(original, GrannyDiffuseColorTexture);"
"tests/AssetRuntime/GrannyParityTest.cpp","64","NativeFile::MaterialParity","GrannyGetMaterialTextureByType;GrannyOpacityTexture","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","opacity = GrannyGetMaterialTextureByType(original, GrannyOpacityTexture);"
"tests/AssetRuntime/GrannyParityTest.cpp","77","NativeFile::SkeletonParity","granny_skeleton","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","static void SkeletonParity(const SkeletonAsset& actual, granny_skeleton* original)"
"tests/AssetRuntime/GrannyParityTest.cpp","90","NativeFile::SkeletonParity","granny_int32","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_int32 index = -1;"
"tests/AssetRuntime/GrannyParityTest.cpp","91","NativeFile::SkeletonParity","GrannyFindBoneByName","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const bool found = GrannyFindBoneByName(original, source.Name, &index);"
"tests/AssetRuntime/GrannyParityTest.cpp","102","NativeFile::IndexWidthFailure","GrannyInterop","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","auto* native = GrannyInterop::GetMesh(model, 0);"
"tests/AssetRuntime/GrannyParityTest.cpp","105","RestoreTopology","granny_mesh","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_mesh* mesh;"
"tests/AssetRuntime/GrannyParityTest.cpp","106","RestoreTopology","granny_tri_topology","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_tri_topology* original;"
"tests/AssetRuntime/GrannyParityTest.cpp","111","RestoreTopology::indices","granny_int32","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","std::vector<granny_int32> indices(count, 0);"
"tests/AssetRuntime/GrannyParityTest.cpp","114","RestoreTopology::indices","granny_int32","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","topology.IndexCount = static_cast<granny_int32>(count);"
"tests/AssetRuntime/GrannyParityTest.cpp","123","RestoreTopology::wide","granny_int32","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","std::vector<granny_int32> wide(count);"
"tests/AssetRuntime/GrannyParityTest.cpp","131","RestoreTopology::ModelParity","granny_model","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","static void ModelParity(AssetDocument& document, std::size_t modelIndex, granny_model* original)"
"tests/AssetRuntime/GrannyParityTest.cpp","137","RestoreTopology::ModelParity","granny_material","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","std::vector<granny_material*> materials;"
"tests/AssetRuntime/GrannyParityTest.cpp","143","RestoreTopology::ModelParity","GrannyGetMeshIndexCount;GrannyGetMeshVertexCount","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","Check(mesh.vertexCount == GrannyGetMeshVertexCount(source) && mesh.indexCount == GrannyGetMeshIndexCount(source), ""Exact vertex/index counts"");"
"tests/AssetRuntime/GrannyParityTest.cpp","144","RestoreTopology::ModelParity","GrannyGetMeshBytesPerIndex","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","Check(mesh.indexWidth == static_cast<IndexWidth>(GrannyGetMeshBytesPerIndex(source)) && mesh.topology == PrimitiveTopology::TriangleList,"
"tests/AssetRuntime/GrannyParityTest.cpp","146","RestoreTopology::ModelParity","GrannyGetMeshVertexType;GrannyGetTotalObjectSize","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","Check(mesh.sourceVertexStride == GrannyGetTotalObjectSize(GrannyGetMeshVertexType(source)), ""Source vertex stride"");"
"tests/AssetRuntime/GrannyParityTest.cpp","147","RestoreTopology::ModelParity","GrannyMeshIsRigid","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const bool isRigid = GrannyMeshIsRigid(source);"
"tests/AssetRuntime/GrannyParityTest.cpp","160","RestoreTopology::ModelParity","GrannyGetMeshTriangleGroups","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const auto* groups = GrannyGetMeshTriangleGroups(source);"
"tests/AssetRuntime/GrannyParityTest.cpp","161","RestoreTopology::ModelParity","GrannyGetMeshTriangleGroupCount","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","Check(mesh.materialGroups.size() == GrannyGetMeshTriangleGroupCount(source), ""Material triangle group count"");"
"tests/AssetRuntime/GrannyParityTest.cpp","167","RestoreTopology::vertices","granny_pnt332_vertex","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","std::vector<granny_pnt332_vertex> vertices(mesh.vertexCount), copied(mesh.vertexCount);"
"tests/AssetRuntime/GrannyParityTest.cpp","168","RestoreTopology::vertices","GrannyCopyMeshVertices;GrannyPNT332VertexType","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyCopyMeshVertices(source, GrannyPNT332VertexType, vertices.data());"
"tests/AssetRuntime/GrannyParityTest.cpp","182","RestoreTopology::expected","granny_int32;GrannyCopyMeshIndices","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyCopyMeshIndices(source, static_cast<granny_int32>(width), expected.data());"
"tests/AssetRuntime/GrannyParityTest.cpp","194","RestoreTopology::expected","GrannyNewMeshBinding","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","auto* binding = GrannyNewMeshBinding(source, original->Skeleton, original->Skeleton);"
"tests/AssetRuntime/GrannyParityTest.cpp","196","RestoreTopology::expected","GrannyGetMeshBindingToBoneIndices","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const auto* indices = GrannyGetMeshBindingToBoneIndices(binding);"
"tests/AssetRuntime/GrannyParityTest.cpp","200","RestoreTopology::expected","GrannyFreeMeshBinding","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyFreeMeshBinding(binding);"
"tests/AssetRuntime/GrannyParityTest.cpp","207","RestoreTopology::weighted","GrannyGetMeshVertices","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","!std::memcmp(weighted.data(), GrannyGetMeshVertices(source), weighted.size()), ""Original weighted vertex data unchanged"");"
"tests/AssetRuntime/GrannyParityTest.cpp","237","RestoreTopology::PoseParity","GrannyInstantiateModel","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","auto* instance = GrannyInstantiateModel(nativeModel);"
"tests/AssetRuntime/GrannyParityTest.cpp","238","RestoreTopology::PoseParity","GrannyNewLocalPose","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","auto* local = GrannyNewLocalPose(nativeModel->Skeleton->BoneCount);"
"tests/AssetRuntime/GrannyParityTest.cpp","239","RestoreTopology::PoseParity","GrannyNewWorldPose","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","auto* world = GrannyNewWorldPose(nativeModel->Skeleton->BoneCount);"
"tests/AssetRuntime/GrannyParityTest.cpp","241","RestoreTopology::PoseParity","GrannyPlayControlledAnimation","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","auto* control = GrannyPlayControlledAnimation(0, clip.info->Animations[0], instance);"
"tests/AssetRuntime/GrannyParityTest.cpp","243","RestoreTopology::PoseParity","GrannySetControlLoopCount","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlLoopCount(control, 0);"
"tests/AssetRuntime/GrannyParityTest.cpp","247","RestoreTopology::PoseParity","GrannySetModelClock","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetModelClock(instance, time);"
"tests/AssetRuntime/GrannyParityTest.cpp","248","RestoreTopology::PoseParity","GrannySampleModelAnimationsAccelerated","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySampleModelAnimationsAccelerated(instance, nativeModel->Skeleton->BoneCount, transform.data(), local, world);"
"tests/AssetRuntime/GrannyParityTest.cpp","252","RestoreTopology::PoseParity","GrannyGetWorldPoseComposite4x4Array","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const auto* reference = reinterpret_cast<const float*>(GrannyGetWorldPoseComposite4x4Array(world));"
"tests/AssetRuntime/GrannyParityTest.cpp","261","RestoreTopology::PoseParity","GrannyFreeControl;GrannyFreeLocalPose;GrannyFreeModelInstance;GrannyFreeWorldPose","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyFreeControl(control); GrannyFreeWorldPose(world); GrannyFreeLocalPose(local); GrannyFreeModelInstance(instance);"
"tests/AssetRuntime/GrannyParityTest.cpp","267","ReferenceSession","granny_model_instance","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_model_instance* model{};"
"tests/AssetRuntime/GrannyParityTest.cpp","268","ReferenceSession","granny_control","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_control* control{};"
"tests/AssetRuntime/GrannyParityTest.cpp","269","ReferenceSession","granny_animation","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_animation* animation{};"
"tests/AssetRuntime/GrannyParityTest.cpp","270","ReferenceSession","granny_local_pose","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_local_pose* local{};"
"tests/AssetRuntime/GrannyParityTest.cpp","271","ReferenceSession","granny_world_pose","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_world_pose* world{};"
"tests/AssetRuntime/GrannyParityTest.cpp","273","ReferenceSession","granny_model","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","explicit ReferenceSession(granny_model* source) : bones(source->Skeleton->BoneCount)"
"tests/AssetRuntime/GrannyParityTest.cpp","275","ReferenceSession","GrannyInstantiateModel;GrannyNewLocalPose;GrannyNewWorldPose","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","model = GrannyInstantiateModel(source); local = GrannyNewLocalPose(bones); world = GrannyNewWorldPose(bones);"
"tests/AssetRuntime/GrannyParityTest.cpp","278","ReferenceSession","GrannyFreeLocalPose;GrannyFreeModelInstance;GrannyFreeWorldPose","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","~ReferenceSession() { GrannyFreeModelInstance(model); GrannyFreeWorldPose(world); GrannyFreeLocalPose(local); }"
"tests/AssetRuntime/GrannyParityTest.cpp","279","ReferenceSession::Set","granny_animation","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","void Set(granny_animation* clip, float time, float blend, int loops, float speed)"
"tests/AssetRuntime/GrannyParityTest.cpp","283","ReferenceSession::Set","GrannySetControlEaseOutCurve","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlEaseOutCurve(control,time,time+blend,1,1,0,0);"
"tests/AssetRuntime/GrannyParityTest.cpp","284","ReferenceSession::Set","GrannySetControlEaseIn;GrannySetControlEaseOut","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlEaseIn(control,false); GrannySetControlEaseOut(control,true);"
"tests/AssetRuntime/GrannyParityTest.cpp","285","ReferenceSession::Set","GrannyCompleteControlAt;GrannyFreeControlIfComplete","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyCompleteControlAt(control,time+blend); GrannyFreeControlIfComplete(control);"
"tests/AssetRuntime/GrannyParityTest.cpp","287","ReferenceSession::Set","GrannyPlayControlledAnimation","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","animation = clip; control = GrannyPlayControlledAnimation(time,clip,model);"
"tests/AssetRuntime/GrannyParityTest.cpp","289","ReferenceSession::Set","GrannySetControlLoopCount;GrannySetControlSpeed","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlSpeed(control,speed); GrannySetControlLoopCount(control,loops);"
"tests/AssetRuntime/GrannyParityTest.cpp","290","ReferenceSession::Set","GrannySetControlEaseIn;GrannySetControlEaseOut","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlEaseIn(control,!first); GrannySetControlEaseOut(control,false);"
"tests/AssetRuntime/GrannyParityTest.cpp","291","ReferenceSession::Set","GrannySetControlEaseInCurve","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","if (!first && blend > 0) GrannySetControlEaseInCurve(control,time,time+blend,0,0,1,1);"
"tests/AssetRuntime/GrannyParityTest.cpp","292","ReferenceSession::Set","GrannyFreeControlOnceUnused","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyFreeControlOnceUnused(control);"
"tests/AssetRuntime/GrannyParityTest.cpp","294","ReferenceSession::Change","granny_animation","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","void Change(granny_animation* clip, float startTime, int loops, float speed)"
"tests/AssetRuntime/GrannyParityTest.cpp","297","ReferenceSession::Change","GrannySetControlEaseIn;GrannySetControlEaseOut","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlEaseIn(control,false); GrannySetControlEaseOut(control,false);"
"tests/AssetRuntime/GrannyParityTest.cpp","298","ReferenceSession::Change","GrannyCompleteControlAt;GrannyFreeControlIfComplete","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyCompleteControlAt(control,startTime); GrannyFreeControlIfComplete(control);"
"tests/AssetRuntime/GrannyParityTest.cpp","300","ReferenceSession::Change","GrannyPlayControlledAnimation","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","animation = clip; control = GrannyPlayControlledAnimation(startTime,clip,model);"
"tests/AssetRuntime/GrannyParityTest.cpp","302","ReferenceSession::Change","GrannySetControlLoopCount;GrannySetControlSpeed","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlSpeed(control,speed); GrannySetControlLoopCount(control,loops);"
"tests/AssetRuntime/GrannyParityTest.cpp","303","ReferenceSession::Change","GrannySetControlEaseIn;GrannySetControlEaseOut","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlEaseIn(control,false); GrannySetControlEaseOut(control,false);"
"tests/AssetRuntime/GrannyParityTest.cpp","304","ReferenceSession::Change","GrannyFreeControlOnceUnused","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyFreeControlOnceUnused(control);"
"tests/AssetRuntime/GrannyParityTest.cpp","308","ReferenceSession::Copy","GrannyFreeControl","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","if (control) GrannyFreeControl(control);"
"tests/AssetRuntime/GrannyParityTest.cpp","309","ReferenceSession::Copy","GrannyPlayControlledAnimation","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","animation = source.animation; control = GrannyPlayControlledAnimation(time,animation,model);"
