"File","Line","Class","Function","API","Category","NormalClientReachability","DiligentAlternative","M11Action","CallChain"
"src/GameLib/StaticObjectBridge.cpp","204","StateReader","Capture","GetLightEnable","G","yes: shared runtime, wrapper or resource declaration","M2-M4/M8/M11 terrain/static/actor/world bridges","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","RenderGame -> PythonBackground -> MapOutdoor -> terrain/area objects/water/PC blockers; native map resource owners"
"src/GameLib/StaticObjectBridge.cpp","207","StateReader","Capture","GetLightEnable","G","yes: shared runtime, wrapper or resource declaration","M2-M4/M8/M11 terrain/static/actor/world bridges","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","RenderGame -> PythonBackground -> MapOutdoor -> terrain/area objects/water/PC blockers; native map resource owners"
"src/GameLib/StaticObjectBridge.cpp","211","StateReader","Capture","GetLight","G","yes: shared runtime, wrapper or resource declaration","M2-M4/M8/M11 terrain/static/actor/world bridges","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","RenderGame -> PythonBackground -> MapOutdoor -> terrain/area objects/water/PC blockers; native map resource owners"
"src/GameLib/StaticObjectBridge.cpp","220","StateReader","Capture","GetLight","G","yes: shared runtime, wrapper or resource declaration","M2-M4/M8/M11 terrain/static/actor/world bridges","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","RenderGame -> PythonBackground -> MapOutdoor -> terrain/area objects/water/PC blockers; native map resource owners"
"src/GameLib/StaticObjectBridge.cpp","235","StateReader","Capture","GetRenderState","G","yes: shared runtime, wrapper or resource declaration","M2-M4/M8/M11 terrain/static/actor/world bridges","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","RenderGame -> PythonBackground -> MapOutdoor -> terrain/area objects/water/PC blockers; native map resource owners"
"src/GameLib/StaticObjectBridge.cpp","249","StateReader","Capture","GetRenderState","G","yes: shared runtime, wrapper or resource declaration","M2-M4/M8/M11 terrain/static/actor/world bridges","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","RenderGame -> PythonBackground -> MapOutdoor -> terrain/area objects/water/PC blockers; native map resource owners"
"src/GameLib/StaticObjectBridge.cpp","250","StateReader","Capture","GetRenderState","G","yes: shared runtime, wrapper or resource declaration","M2-M4/M8/M11 terrain/static/actor/world bridges","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","RenderGame -> PythonBackground -> MapOutdoor -> terrain/area objects/water/PC blockers; native map resource owners"
"src/GameLib/StaticObjectBridge.cpp","251","StateReader","Capture","GetRenderState","G","yes: shared runtime, wrapper or resource declaration","M2-M4/M8/M11 terrain/static/actor/world bridges","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","RenderGame -> PythonBackground -> MapOutdoor -> terrain/area objects/water/PC blockers; native map resource owners"
"src/GameLib/StaticObjectBridge.cpp","252","StateReader","Capture","GetRenderState","G","yes: shared runtime, wrapper or resource declaration","M2-M4/M8/M11 terrain/static/actor/world bridges","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","RenderGame -> PythonBackground -> MapOutdoor -> terrain/area objects/water/PC blockers; native map resource owners"
"src/GameLib/StaticObjectBridge.cpp","253","StateReader","Capture","GetRenderState","G","yes: shared runtime, wrapper or resource declaration","M2-M4/M8/M11 terrain/static/actor/world bridges","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","RenderGame -> PythonBackground -> MapOutdoor -> terrain/area objects/water/PC blockers; native map resource owners"
"src/GameLib/StaticObjectBridge.cpp","256","StateReader","Capture","GetRenderState","G","yes: shared runtime, wrapper or resource declaration","M2-M4/M8/M11 terrain/static/actor/world bridges","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","RenderGame -> PythonBackground -> MapOutdoor -> terrain/area objects/water/PC blockers; native map resource owners"
"src/GameLib/TerrainDecal.cpp","94","CTerrainDecal","CTerrainDecal::Render","SaveRenderState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","96","CTerrainDecal","CTerrainDecal::Render","SaveTextureStageState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","97","CTerrainDecal","CTerrainDecal::Render","SaveTextureStageState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","98","CTerrainDecal","CTerrainDecal::Render","SaveSamplerState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","99","CTerrainDecal","CTerrainDecal::Render","SaveSamplerState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","101","CTerrainDecal","CTerrainDecal::Render","SetTextureStageState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","102","CTerrainDecal","CTerrainDecal::Render","SetTextureStageState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","103","CTerrainDecal","CTerrainDecal::Render","SetTextureStageState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","104","CTerrainDecal","CTerrainDecal::Render","SetTextureStageState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","106","CTerrainDecal","CTerrainDecal::Render","SetTextureStageState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","107","CTerrainDecal","CTerrainDecal::Render","SetTextureStageState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","111","CTerrainDecal","CTerrainDecal::Render","RestoreTextureStageState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","112","CTerrainDecal","CTerrainDecal::Render","RestoreTextureStageState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","113","CTerrainDecal","CTerrainDecal::Render","RestoreSamplerState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","114","CTerrainDecal","CTerrainDecal::Render","RestoreSamplerState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/TerrainDecal.cpp","116","CTerrainDecal","CTerrainDecal::Render","RestoreRenderState","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
"src/GameLib/WeaponTrace.cpp","296","CWeaponTrace","CWeaponTrace::Render","LPDIRECT3DTEXTURE9","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","302","CWeaponTrace","CWeaponTrace::Render","SaveTransform","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","303","CWeaponTrace","CWeaponTrace::Render","SetFVF","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","304","CWeaponTrace","CWeaponTrace::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","306","CWeaponTrace","CWeaponTrace::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","307","CWeaponTrace","CWeaponTrace::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","308","CWeaponTrace","CWeaponTrace::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","310","CWeaponTrace","CWeaponTrace::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","311","CWeaponTrace","CWeaponTrace::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","312","CWeaponTrace","CWeaponTrace::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","314","CWeaponTrace","CWeaponTrace::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","315","CWeaponTrace","CWeaponTrace::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","316","CWeaponTrace","CWeaponTrace::Render","SaveRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","318","CWeaponTrace","CWeaponTrace::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","319","CWeaponTrace","CWeaponTrace::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","320","CWeaponTrace","CWeaponTrace::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","321","CWeaponTrace","CWeaponTrace::Render","SetTextureStageState","F","comment or string literal only","n/a","Retain text; excluded from runtime API counts","no API execution"
"src/GameLib/WeaponTrace.cpp","322","CWeaponTrace","CWeaponTrace::Render","SetTextureStageState","F","comment or string literal only","n/a","Retain text; excluded from runtime API counts","no API execution"
"src/GameLib/WeaponTrace.cpp","323","CWeaponTrace","CWeaponTrace::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","324","CWeaponTrace","CWeaponTrace::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","325","CWeaponTrace","CWeaponTrace::Render","SetTextureStageState","F","comment or string literal only","n/a","Retain text; excluded from runtime API counts","no API execution"
"src/GameLib/WeaponTrace.cpp","326","CWeaponTrace","CWeaponTrace::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","327","CWeaponTrace","CWeaponTrace::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","328","CWeaponTrace","CWeaponTrace::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","329","CWeaponTrace","CWeaponTrace::Render","SetRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","330","CWeaponTrace","CWeaponTrace::Render","SetTexture","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","331","CWeaponTrace","CWeaponTrace::Render","SetTexture","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","332","CWeaponTrace","CWeaponTrace::Render","DrawPrimitiveUP","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","337","CWeaponTrace","CWeaponTrace::Render","SetRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","339","CWeaponTrace","CWeaponTrace::Render","RestoreRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","340","CWeaponTrace","CWeaponTrace::Render","RestoreRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","341","CWeaponTrace","CWeaponTrace::Render","RestoreRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","343","CWeaponTrace","CWeaponTrace::Render","RestoreRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","344","CWeaponTrace","CWeaponTrace::Render","RestoreRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","345","CWeaponTrace","CWeaponTrace::Render","RestoreRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","347","CWeaponTrace","CWeaponTrace::Render","RestoreRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","348","CWeaponTrace","CWeaponTrace::Render","RestoreRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","349","CWeaponTrace","CWeaponTrace::Render","RestoreRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","351","CWeaponTrace","CWeaponTrace::Render","RestoreTransform","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","352","CWeaponTrace","CWeaponTrace::Render","RestoreRenderState","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.cpp","365","CWeaponTrace","CWeaponTrace::SetTexture","SetTexture","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/GameLib/WeaponTrace.h","34","CWeaponTrace","declaration/global","SetTexture","G","yes: shared runtime, wrapper or resource declaration","M5/M7/M11 shared actors and effects","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge"
"src/PRTerrainLib/Terrain.h","86","CTerrainImpl","GetTexture","GetTexture","G","yes: shared runtime, wrapper or resource declaration","M2/M3 terrain and texture upload","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor terrain resources -> original terrain/texture set data"
"src/PRTerrainLib/Terrain.h","86","CTerrainImpl","GetTexture","GetTexture","G","yes: shared runtime, wrapper or resource declaration","M2/M3 terrain and texture upload","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor terrain resources -> original terrain/texture set data"
"src/PRTerrainLib/Terrain.h","92","CTerrainImpl","GetShadowTexture","LPDIRECT3DTEXTURE9","C","Legacy normal shadow/helper, disabled in Diligent","Option B, intentionally no Diligent dynamic shadow","Diligent-only generation/receiver gate; no new shadow engine","RenderGame -> RenderCharacterShadowToTexture -> MapOutdoor shadow RT / receivers"
"src/PRTerrainLib/Terrain.h","109","CTerrainImpl","declaration/global","LPDIRECT3DTEXTURE9","G","yes: shared runtime, wrapper or resource declaration","M2/M3 terrain and texture upload","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor terrain resources -> original terrain/texture set data"
"src/PRTerrainLib/Terrain.h","137","CTerrainImpl","declaration/global","LPDIRECT3DTEXTURE9","G","yes: shared runtime, wrapper or resource declaration","M2/M3 terrain and texture upload","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor terrain resources -> original terrain/texture set data"
"src/PRTerrainLib/TerrainType.h","16","-","declaration/global","LPDIRECT3DTEXTURE9","G","yes: shared runtime, wrapper or resource declaration","M2/M3 terrain and texture upload","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor terrain resources -> original terrain/texture set data"
"src/PRTerrainLib/TextureSet.cpp","110","CTextureSet","CTextureSet::Load","SetTexture","G","yes: shared runtime, wrapper or resource declaration","M2/M3 terrain and texture upload","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor terrain resources -> original terrain/texture set data"
"src/PRTerrainLib/TextureSet.cpp","111","CTextureSet","CTextureSet::Load","SetTexture","F","comment or string literal only","n/a","Retain text; excluded from runtime API counts","no API execution"
"src/PRTerrainLib/TextureSet.cpp","137","CTextureSet","CTextureSet::GetTexture","GetTexture","G","yes: shared runtime, wrapper or resource declaration","M2/M3 terrain and texture upload","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor terrain resources -> original terrain/texture set data"
"src/PRTerrainLib/TextureSet.cpp","145","CTextureSet","CTextureSet::SetTexture","SetTexture","G","yes: shared runtime, wrapper or resource declaration","M2/M3 terrain and texture upload","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor terrain resources -> original terrain/texture set data"
"src/PRTerrainLib/TextureSet.cpp","159","CTextureSet","CTextureSet::SetTexture","SetTexture","F","comment or string literal only","n/a","Retain text; excluded from runtime API counts","no API execution"
"src/PRTerrainLib/TextureSet.cpp","241","CTextureSet","CTextureSet::AddTexture","SetTexture","G","yes: shared runtime, wrapper or resource declaration","M2/M3 terrain and texture upload","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor terrain resources -> original terrain/texture set data"
"src/PRTerrainLib/TextureSet.h","24","STerrainTexture","declaration/global","LPDIRECT3DTEXTURE9","G","yes: shared runtime, wrapper or resource declaration","M2/M3 terrain and texture upload","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor terrain resources -> original terrain/texture set data"
"src/PRTerrainLib/TextureSet.h","53","CTextureSet","declaration/global","GetTexture","G","yes: shared runtime, wrapper or resource declaration","M2/M3 terrain and texture upload","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor terrain resources -> original terrain/texture set data"
"src/PRTerrainLib/TextureSet.h","56","CTextureSet","declaration/global","SetTexture","G","yes: shared runtime, wrapper or resource declaration","M2/M3 terrain and texture upload","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor terrain resources -> original terrain/texture set data"
"src/Renderer/DiligentD3D11Backend.cpp","82","DiligentD3D11Backend","DiligentD3D11Backend::CaptureRGB","GetTexture","G","renderer implementation or interface; same API name need not mean D3D9","this IS the Diligent implementation","Do not count D3D11 name collisions as D3D9 calls","renderer interface -> Diligent D3D11"
"src/Renderer/DiligentD3D11Backend.cpp","87","DiligentD3D11Backend","DiligentD3D11Backend::CaptureRGB","CreateTexture","G","renderer implementation or interface; same API name need not mean D3D9","this IS the Diligent implementation","Do not count D3D11 name collisions as D3D9 calls","renderer interface -> Diligent D3D11"
"src/Renderer/DiligentEffectRenderer.cpp","203","DiligentEffectRenderer","DiligentEffectRenderer::UploadTexture","CreateTexture","G","renderer implementation or interface; same API name need not mean D3D9","this IS the Diligent implementation","Do not count D3D11 name collisions as D3D9 calls","renderer interface -> Diligent D3D11"
"src/Renderer/DiligentStaticObjectRenderer.cpp","288","DiligentStaticObjectRenderer","DiligentStaticObjectRenderer::UploadTexture","CreateTexture","G","renderer implementation or interface; same API name need not mean D3D9","this IS the Diligent implementation","Do not count D3D11 name collisions as D3D9 calls","renderer interface -> Diligent D3D11"
"src/Renderer/DiligentTerrainRenderer.cpp","398","DiligentTerrainRenderer","DiligentTerrainRenderer::UploadTexture","CreateTexture","G","renderer implementation or interface; same API name need not mean D3D9","this IS the Diligent implementation","Do not count D3D11 name collisions as D3D9 calls","renderer interface -> Diligent D3D11"
"src/Renderer/DiligentTreeRenderer.cpp","215","DiligentTreeRenderer","DiligentTreeRenderer::UploadTexture","CreateTexture","G","renderer implementation or interface; same API name need not mean D3D9","this IS the Diligent implementation","Do not count D3D11 name collisions as D3D9 calls","renderer interface -> Diligent D3D11"
"src/Renderer/UIRenderData.h","26","UIExcludeScope","declaration/global","UIExcludeScope","F","declaration only; no remaining scope instances in src","normal UI/text submissions","Keep inert helper, no hidden runtime exclusion","old UI exclusion helper; minimap/atlas and event-text exclusions removed"
"src/Renderer/UIRenderData.h","28","UIExcludeScope","UIExcludeScope","UIExcludeScope","F","declaration only; no remaining scope instances in src","normal UI/text submissions","Keep inert helper, no hidden runtime exclusion","old UI exclusion helper; minimap/atlas and event-text exclusions removed"
"src/Renderer/UIRenderData.h","29","UIExcludeScope","UIExcludeScope","UIExcludeScope","F","declaration only; no remaining scope instances in src","normal UI/text submissions","Keep inert helper, no hidden runtime exclusion","old UI exclusion helper; minimap/atlas and event-text exclusions removed"
"src/Renderer/UIRenderData.h","30","UIExcludeScope","declaration/global","UIExcludeScope","F","declaration only; no remaining scope instances in src","normal UI/text submissions","Keep inert helper, no hidden runtime exclusion","old UI exclusion helper; minimap/atlas and event-text exclusions removed"
"src/Renderer/UIRenderData.h","30","UIExcludeScope","declaration/global","UIExcludeScope","F","declaration only; no remaining scope instances in src","normal UI/text submissions","Keep inert helper, no hidden runtime exclusion","old UI exclusion helper; minimap/atlas and event-text exclusions removed"
"src/Renderer/UIRenderData.h","31","UIExcludeScope","declaration/global","UIExcludeScope","F","declaration only; no remaining scope instances in src","normal UI/text submissions","Keep inert helper, no hidden runtime exclusion","old UI exclusion helper; minimap/atlas and event-text exclusions removed"
"src/Renderer/UIRenderData.h","31","UIExcludeScope","declaration/global","UIExcludeScope","F","declaration only; no remaining scope instances in src","normal UI/text submissions","Keep inert helper, no hidden runtime exclusion","old UI exclusion helper; minimap/atlas and event-text exclusions removed"
"src/SpeedTreeLib/SpeedGrassWrapper.h","56","CSpeedGrassWrapper","declaration/global","LPDIRECT3DTEXTURE9","F","no active normal render caller","not required","Retain inactive library/helper; no feature invented","library definitions only; no external instance/use in src or original root Python"
